safety_score,violent_safety_score,property_safety_score,walkability_index,jobs_housing_mix_score,employment_mix_score,intersection_density_score,commute_mode_diversity_score,transit_stop_density,has_transit_access,public_transit_commute_rate,no_vehicle_rate,climate_loss_risk_score,social_vulnerability_score,community_resilience_score,heat_risk_score,flood_risk_score,wildfire_risk_score,school_density,school_academic_score,tract_id,tract_name,total_population,tract_type_flag,population_under_5_rate,population_under_18_rate,median_age,hispanic_latino_rate,total_households,households_with_children,avg_household_size,avg_family_size,bachelors_or_higher,median_household_income,poverty_rate,family_poverty_rate,unemployment_rate,drove_alone_rate,work_from_home_rate,renter_rate,median_gross_rent,rent_burden_30_34_count,rent_burden_35_plus_count,vacancy_rate,total_crime_count,violent_crime_count,property_crime_count,crime_rate_per_1000,violent_crime_rate_per_1000,property_crime_rate_per_1000,low_population_flag,transit_stop_count,large_tract_flag,expected_annual_loss_rating_composite,social_vulnerability_rating,community_resilience_rating,heat_wave_hazard_type_risk_index_rating,inland_flooding_hazard_type_risk_index_rating,wildfire_hazard_type_risk_index_rating,school_count,elementary_school_count,middle_school_count,high_school_count,charter_school_count,district_name,district_type,district_grade_low,district_grade_high,district_overlap_pct,academic_strength_tier
10.80491132332878,7.366984993178716,17.189631650750336,15.17082986400222,11.240632805995004,11.810990840965864,16.757701915070776,17.228975853455452,33.27645504666169,1,8.1,7.4,64.5747704159523,59.60788959,5.37732496149745,34.7812097812098,76.6377700878789,0.0,6.050400646609544,3.5,06073004000,Census Tract 40; San Diego County; California,4253,residential_or_mixed,8.3,30.8,29.2,87.2,1183,542,3.57,3.67,325,56563.0,23.1,21.9,5.6,64.1,5.9,67.5,1927.0,82,529,4.2,283,31,60,66.54126498941923,7.288972490007054,14.107688690336232,False,11,0,Relatively Moderate,Relatively Moderate,Very Low,Relatively Low,Relatively Moderate,No Rating,2,2,0,0,1,San Diego Unified,Unified,PK,12,0.9999999999999994,medium_high
9.8431105047749,10.368349249658936,8.867667121418831,,,,,,20.54200976014773,1,4.6,5.7,51.1649482114757,9.209856068,5.37732496149745,20.358453691787,27.5028837120807,0.0,2.2824913527930613,3.5,06073004101,Census Tract 41.01; San Diego County; California,4155,residential_or_mixed,7.2,12.6,32.1,37.8,2238,373,1.79,2.92,1457,62365.0,5.6,2.4,4.6,70.2,17.8,66.0,1889.0,76,1027,4.3,265,22,94,63.77858002406739,5.29482551143201,22.62334536702768,False,9,0,Relatively Low,Very Low,Very Low,Relatively Low,Relatively Low,No Rating,1,1,0,0,0,San Diego Unified,Unified,PK,12,1.0000000000000004,medium_high
9.727148703956342,6.002728512960431,16.643929058663034,,,,,,27.25777611939996,1,9.9,6.6,14.7708856894568,63.9726352,5.37732496149745,14.2392392392392,4.00033296469385,0.0,0.0,3.5,06073004102,Census Tract 41.02; San Diego County; California,2103,residential_or_mixed,1.6,12.6,34.7,54.7,839,140,2.23,3.28,642,76042.0,31.5,28.9,14.9,56.2,19.6,90.8,2084.0,69,389,6.5,180,18,30,85.59201141226819,8.559201141226819,14.265335235378032,False,4,0,Very Low,Relatively High,Very Low,Very Low,Very Low,No Rating,0,0,0,0,0,San Diego Unified,Unified,PK,12,0.9999999999999992,medium_high
32.23055934515689,31.51432469304229,33.560709413369715,8.96253396253396,7.216645216645217,7.174603174603175,14.589017589017589,5.102960102960103,0.0,0,3.3,0.9,67.0138807337295,9.209856068,5.37732496149745,30.4602221268888,44.0571747945727,76.3178861498579,1.038881596665165,3.5,06073004200,Census Tract 42; San Diego County; California,5678,residential_or_mixed,7.9,22.3,38.2,20.2,2346,743,2.36,3.09,2744,160127.0,3.6,0.0,4.4,53.8,30.7,37.9,2306.0,164,169,6.0,117,7,36,20.605847129270867,1.2328284607256077,6.340260655160267,False,0,0,Relatively Moderate,Very Low,Very Low,Relatively Low,Relatively Low,Relatively Low,1,1,0,0,0,San Diego Unified,Unified,PK,12,1.0000000000000002,medium_high
20.91405184174625,16.234652114597548,29.604365620736694,15.38888888888889,6.831626848691695,15.617747440273035,18.391353811149035,16.550625711035266,12.717357244660246,1,4.5,3.5,33.2198135143387,9.209856068,5.37732496149745,18.4923018256352,12.9737314639744,34.2002306969665,0.0,3.5,06073004300,Census Tract 43; San Diego County; California,4181,residential_or_mixed,4.3,16.1,37.3,23.4,1948,371,2.13,2.87,2053,121250.0,7.5,2.2,6.1,59.7,23.4,55.7,2184.0,69,318,4.1,93,14,31,22.243482420473573,3.34848122458742,7.414494140157857,False,5,0,Relatively Low,Very Low,Very Low,Relatively Low,Very Low,Very Low,0,0,0,0,0,San Diego Unified,Unified,PK,12,0.9999999999999998,medium_high
22.926330150068218,31.377899045020463,7.230559345156895,15.95992867867868,9.065315315315315,14.7393018018018,18.48817567567568,17.4893018018018,16.553232631351854,1,2.1,1.3,46.3877210700613,9.209856068,5.37732496149745,19.019019019019,9.17317731559107,0.0,2.7589181457042486,3.5,06073004400,Census Tract 44; San Diego County; California,4033,residential_or_mixed,6.1,15.4,36.2,28.3,1783,322,2.21,2.79,2175,137872.0,6.7,1.8,3.7,57.1,32.1,52.0,2265.0,78,267,5.4,168,5,102,41.65633523431688,1.239771881973717,25.291346392263826,False,6,0,Relatively Low,Very Low,Very Low,Relatively Low,Very Low,No Rating,1,1,0,0,1,San Diego Unified,Unified,PK,12,0.9999999999999996,medium_high
10.70941336971351,9.276944065484315,13.369713506139158,15.180887825624668,7.484848484848484,11.55103668261563,16.954545454545453,19.07017543859649,55.30827371102578,1,4.9,11.6,18.5417009183362,9.209856068,5.37732496149745,12.379045712379,3.21667677452344,40.3755366082789,0.0,3.5,06073004501,Census Tract 45.01; San Diego County; California,2631,residential_or_mixed,4.3,7.9,33.0,43.3,1541,156,1.68,2.46,1097,78021.0,6.4,0.9,3.1,73.0,17.5,94.5,1935.0,155,588,4.3,205,15,46,77.91714177118966,5.701254275940707,17.483846446218166,False,7,0,Very Low,Very Low,Very Low,Very Low,Very Low,Very Low,0,0,0,0,0,San Diego Unified,Unified,PK,12,1.0000000000000009,medium_high
11.76671214188267,13.915416098226462,7.7762619372442,15.843246592317229,5.410780669144981,14.940520446096654,18.824349442379184,18.529739776951672,40.16885469369481,1,2.0,9.6,15.4332151161425,9.209856068,5.37732496149745,8.56928356928357,4.44151118404623,46.9242386405527,0.0,3.5,06073004600,Census Tract 46; San Diego County; California,2046,residential_or_mixed,1.8,4.5,40.2,33.2,1093,50,1.81,2.46,721,86611.0,10.5,6.7,8.5,67.7,16.4,82.4,1823.0,139,322,7.8,183,8,49,89.44281524926687,3.9100684261974585,23.949169110459437,False,6,0,Very Low,Very Low,Very Low,Very Low,Very Low,Very Low,0,0,0,0,0,San Diego Unified,Unified,PK,12,1.0,medium_high
3.349249658935877,2.7285129604365577,4.502046384720327,16.845550945136004,13.146611341632088,12.853388658367912,18.536652835408024,19.0,37.15933404277195,1,10.0,11.7,18.7389905347958,30.8138364,5.37732496149745,7.74345774345774,4.00390044355654,0.0,7.432035021805509,3.5,06073004700,Census Tract 47; San Diego County; California,1538,residential_or_mixed,0.6,16.6,35.8,59.8,716,110,2.12,2.86,348,72143.0,15.3,14.9,6.2,62.3,3.8,73.0,1936.0,147,235,10.6,298,21,56,193.75812743823147,13.654096228868662,36.41092327698309,False,5,0,Very Low,Relatively Low,Very Low,Very Low,Very Low,No Rating,1,1,0,0,0,San Diego Unified,Unified,PK,12,0.9999999999999992,medium_high
8.376534788540244,5.320600272851294,14.051841746248297,16.727019089574156,11.533920704845816,11.487224669603524,19.048458149779737,19.622026431718066,73.55350606844367,1,6.9,12.7,50.0457993752495,92.46579399,5.37732496149745,36.5389198722532,48.6865731987205,0.0,4.597198057555949,3.5,06073004800,Census Tract 48; San Diego County; California,3272,residential_or_mixed,5.3,16.8,41.0,70.3,1253,285,2.59,3.48,504,61787.0,23.9,16.8,8.4,60.5,17.9,60.3,1762.0,59,399,10.9,277,30,55,84.65770171149144,9.16870415647922,16.809290953545233,False,16,0,Relatively Low,Very High,Very Low,Relatively Low,Relatively Moderate,No Rating,1,1,0,0,1,San Diego Unified,Unified,PK,12,0.9999999999999996,medium_high
16.26193724420191,9.959072305593452,27.96725784447476,14.429172200088534,5.758964143426295,8.854581673306773,18.50730411686587,17.4734395750332,22.917995276514244,1,11.3,16.6,49.0663973506823,82.02452171,5.37732496149745,44.9413699413699,56.7276705552186,0.0,6.548163354608526,3.5,06073004900,Census Tract 49; San Diego County; California,5366,residential_or_mixed,5.4,24.1,31.9,80.7,1599,683,3.35,3.84,419,52009.0,26.0,20.8,8.2,46.4,17.9,76.4,1423.0,45,677,4.8,236,30,43,43.98061871039881,5.590756615728663,8.01341781587775,False,7,0,Relatively Low,Very High,Very Low,Relatively Low,Relatively Moderate,No Rating,2,2,0,0,1,San Diego Unified,Unified,PK,12,1.0000000000000002,medium_high
1.6712141882673974,0.9549795361528002,3.001364256480221,12.666666666666666,11.0,5.0,11.0,19.0,28.83963147704996,1,18.3,21.1,87.0105925734551,28.49375111,5.37732496149745,12.4124124124124,53.1150036269368,0.0,0.0,3.5,06073005000,Census Tract 50; San Diego County; California,1919,residential_or_mixed,9.1,27.6,31.7,86.5,719,262,2.54,3.42,168,60750.0,20.1,21.5,7.5,57.5,9.3,84.1,1405.0,41,264,15.4,345,48,84,179.78113600833768,25.013027618551327,43.77279833246483,False,27,0,Relatively High,Relatively Low,Very Low,Very Low,Relatively Moderate,No Rating,0,0,0,0,0,San Diego Unified,Unified,PK,12,0.550846784885867,medium_high
1.4597544338335615,0.4092769440654842,3.4106412005457054,,,,,,34.286236733710496,1,7.6,21.6,14.2212931864622,86.1126577,5.37732496149745,32.1845655178988,32.7530234383361,0.0,0.0,3.5,06073005101,Census Tract 51.01; San Diego County; California,3953,residential_or_mixed,1.8,12.9,33.2,45.5,1789,173,1.77,3.34,1491,91137.0,25.3,25.5,6.8,35.4,30.9,96.9,2448.0,138,687,7.8,1443,114,166,365.0392107260308,28.83885656463445,41.99342271692386,False,3,0,Very Low,Very High,Very Low,Relatively Low,Relatively Low,No Rating,0,0,0,0,0,San Diego Unified,Unified,PK,12,1.0000000000000002,medium_high
2.237380627557976,1.0914051841746208,4.365620736698494,,,,,,102.66682221839176,1,7.5,24.9,59.3923949550227,41.96292128,5.37732496149745,29.6713380046713,59.9633738836764,0.0,11.407680031272523,3.5,06073005102,Census Tract 51.02; San Diego County; California,5116,residential_or_mixed,2.4,2.4,36.1,25.7,3519,111,1.39,2.23,2706,85538.0,20.6,9.1,12.3,53.5,23.4,77.7,2598.0,274,1557,7.2,2100,127,187,410.4769351055512,24.824081313526197,36.55199374511337,False,9,0,Relatively Moderate,Relatively Moderate,Very Low,Relatively Low,Relatively Moderate,No Rating,1,0,0,1,1,San Diego Unified,Unified,PK,12,1.0,medium_high
4.072305593451567,1.6371077762619368,8.594815825375168,,,,,,22.587910072994436,1,9.7,48.4,50.6693754844165,92.47349405,5.37732496149745,43.9677773011106,70.181822506035,0.0,1.9642179194235727,3.5,06073005103,Census Tract 51.03; San Diego County; California,2980,residential_or_mixed,3.5,13.6,44.2,45.5,736,302,2.16,3.59,354,39519.0,48.0,9.5,12.9,34.4,13.3,93.9,1023.0,0,251,16.1,508,52,68,170.46979865771812,17.4496644295302,22.818791946308725,False,23,0,Relatively Low,Very High,Very Low,Relatively Low,Relatively Moderate,No Rating,2,1,0,0,0,San Diego Unified,Unified,PK,12,0.3938762883666528,medium_high
1.3096862210095503,0.545702592087316,2.7285129604365577,,,,,,35.85952147291078,1,2.3,13.4,59.9607769452991,36.74465439,5.37732496149745,22.5523142189809,40.5539105514133,0.0,15.36867322918377,3.5,06073005201,Census Tract 52.01; San Diego County; California,3503,residential_or_mixed,2.1,9.5,34.9,23.4,2076,255,1.61,2.26,1494,96132.0,17.1,17.0,2.9,47.2,18.0,90.4,2510.0,286,639,11.1,1085,101,170,309.7345132743363,28.832429346274623,48.52983157293748,False,7,0,Relatively Moderate,Relatively Low,Very Low,Relatively Low,Relatively Low,No Rating,3,0,0,2,1,San Diego Unified,Unified,PK,12,1.0000000000000009,medium_high
4.795361527967258,2.455661664392905,9.140518417462484,,,,,,243.55476833986128,1,10.0,34.8,57.6191370927966,53.69424865,5.37732496149745,31.3944897278231,55.9915807498841,0.0,0.0,3.5,06073005202,Census Tract 52.02; San Diego County; California,5665,residential_or_mixed,2.0,4.1,31.5,22.8,3521,60,1.55,2.34,2497,47056.0,31.4,21.2,4.9,53.1,20.9,94.7,2125.0,403,1761,11.2,887,81,125,156.57546337157987,14.298323036187114,22.06531332744925,False,22,0,Relatively Moderate,Relatively Moderate,Very Low,Relatively Low,Relatively Moderate,No Rating,0,0,0,0,0,San Diego Unified,Unified,PK,12,1.0,medium_high
0.4706684856753079,0.1364256480218317,1.0914051841746208,,,,,,97.57648685774592,1,7.0,31.2,91.8477112055805,89.75774448,5.37732496149745,31.5076981743648,87.6232266657153,0.0,0.0,3.5,06073005301,Census Tract 53.01; San Diego County; California,3849,residential_or_mixed,0.0,1.3,35.8,26.0,2218,65,1.4,2.06,1732,78530.0,23.0,6.2,5.0,52.5,23.7,92.2,2546.0,189,773,9.4,2358,162,422,612.626656274357,42.08885424785658,109.6388672382437,False,15,0,Relatively High,Very High,Very Low,Relatively Low,Relatively High,No Rating,0,0,0,0,0,San Diego Unified,Unified,PK,12,0.9999999999999996,medium_high
4.1132332878581215,1.7735334242837686,8.458390177353348,,,,,,131.35592867670687,1,4.7,27.1,88.6264884796956,72.19214595,5.37732496149745,36.9417036083703,86.4519044391329,0.0,5.473272605949295,3.5,06073005302,Census Tract 53.02; San Diego County; California,4426,residential_or_mixed,1.0,1.9,38.2,42.5,1412,55,1.59,2.27,1338,79650.0,7.5,4.8,1.3,34.5,20.9,77.5,1875.0,108,288,19.4,768,75,102,173.5201084500678,16.945323090826932,23.04563940352463,False,24,0,Relatively High,Relatively High,Very Low,Relatively Low,Relatively High,No Rating,1,0,0,1,1,San Diego Unified,Unified,PK,12,1.0,medium_high
1.5347885402455657,0.8185538881309684,2.864938608458389,,,,,,29.65862640911216,1,4.8,17.8,79.8846795218075,9.209856068,5.37732496149745,7.67195767195767,63.3584246013342,0.0,0.0,3.5,06073005401,Census Tract 54.01; San Diego County; California,1859,residential_or_mixed,1.8,1.8,39.6,17.1,1227,27,1.52,2.12,1065,186494.0,1.9,0.0,2.7,37.2,45.2,39.5,3284.0,15,72,29.4,615,47,89,330.82302313071546,25.28240989779452,47.875201721355566,False,3,0,Relatively Moderate,Very Low,Very Low,Very Low,Relatively Moderate,No Rating,0,0,0,0,0,San Diego Unified,Unified,PK,12,1.0000000000000009,medium_high
6.39836289222374,6.684856753069579,5.866302864938611,,,,,,75.18726713932072,1,5.7,9.6,83.9302910021843,60.5170882,5.37732496149745,32.1571571571572,75.1572663598635,0.0,3.2690774285767654,3.5,06073005402,Census Tract 54.02; San Diego County; California,4577,residential_or_mixed,2.5,3.9,45.1,8.6,2686,170,1.7,2.16,3101,168611.0,10.1,3.9,2.2,39.6,37.7,42.0,2773.0,63,444,18.2,378,35,127,82.58684727987766,7.646930303692375,27.747432816255188,False,23,0,Relatively High,Relatively High,Very Low,Relatively Low,Relatively Moderate,No Rating,1,0,0,1,1,San Diego Unified,Unified,PK,12,0.9584916075995996,medium_high
6.214188267394266,5.593451568894947,7.366984993178716,,,,,,45.13321406740534,1,6.0,11.9,87.3123987129201,24.5655393,5.37732496149745,20.9113875780542,80.4930255788234,0.0,0.0,3.5,06073005403,Census Tract 54.03; San Diego County; California,2415,residential_or_mixed,1.2,2.5,48.8,19.2,1547,82,1.56,2.2,1714,129185.0,5.6,0.0,3.6,39.0,31.4,51.5,2410.0,100,310,25.2,231,22,60,95.65217391304348,9.109730848861282,24.844720496894407,False,9,0,Relatively High,Relatively Low,Very Low,Relatively Low,Relatively High,No Rating,0,0,0,0,0,San Diego Unified,Unified,PK,12,0.9888201644240888,medium_high
,,,17.0,20.0,12.0,20.0,15.0,11.762391393282808,1,0.0,0.0,11.4662846137586,9.209856068,5.37732496149745,2.65980265980266,0.68376678201515,0.0,0.0,3.5,06073005500,Census Tract 55; San Diego County; California,290,likely_institutional_or_group_quarters,6.6,19.7,22.2,13.1,14,14,6.36,6.36,44,,0.0,0.0,7.7,19.8,0.0,100.0,,0,0,0.0,85,17,5,293.10344827586204,58.62068965517241,17.241379310344826,True,2,0,Very Low,Very Low,Very Low,Very Low,Very Low,No Rating,0,0,0,0,0,San Diego Unified,Unified,PK,12,1.0000000000000002,medium_high
2.844474761255114,2.319236016371073,3.8199181446111896,,,,,,44.66146945687332,1,1.7,34.4,40.8389506071353,90.68589706,5.37732496149745,29.2780876114209,53.1922990022951,0.0,0.0,3.5,06073005601,Census Tract 56.01; San Diego County; California,2883,residential_or_mixed,2.8,4.8,39.0,16.0,1944,113,1.45,2.46,1630,58867.0,26.6,0.0,0.1,53.3,29.2,94.9,2414.0,184,558,14.0,467,46,115,161.98404439819632,15.955601803676725,39.88900450919181,False,4,0,Relatively Low,Very High,Very Low,Relatively Low,Relatively Moderate,No Rating,0,0,0,0,0,San Diego Unified,Unified,PK,12,1.0,medium_high
1.3710777626193722,1.2278308321964526,1.6371077762619368,,,,,,4.8501047896399045,1,2.0,5.0,48.0717288676985,9.209856068,5.37732496149745,10.7285857285857,10.2993114765795,74.0216189219079,0.9700348647969111,3.5,06073005602,Census Tract 56.02; San Diego County; California,2096,residential_or_mixed,5.4,5.6,38.2,28.1,1301,65,1.58,2.29,1279,104896.0,11.7,2.2,1.0,46.9,41.1,43.7,2220.0,64,274,13.6,689,51,151,328.72137404580155,24.332061068702288,72.04198473282443,False,10,0,Relatively Low,Very Low,Very Low,Very Low,Very Low,Relatively Low,2,0,1,1,0,San Diego Unified,Unified,PK,12,0.9999999999999982,medium_high
7.776261937244205,5.866302864938611,11.323328785811738,15.406990521327014,9.883886255924171,7.441943127962086,17.558056872037916,20.0,85.58533825413127,1,6.7,24.4,28.4919087770392,97.74033051,5.37732496149745,15.4297154297154,8.38357532731619,0.0,0.0,3.5,06073005700,Census Tract 57; San Diego County; California,2451,residential_or_mixed,3.3,4.9,43.3,33.3,1017,84,1.42,2.5,928,76250.0,35.9,0.0,4.8,64.5,18.5,91.3,1701.0,160,297,1.5,324,21,47,132.19094247246022,8.567931456548347,19.175846593227256,False,9,0,Relatively Low,Very High,Very Low,Very Low,Very Low,No Rating,0,0,0,0,0,San Diego Unified,Unified,PK,12,1.000000000000001,medium_high
3.8267394270122783,4.638472032742158,2.319236016371073,,,,,,7.837774636713244,1,5.4,19.6,22.8527139065693,26.53675295,5.37732496149745,10.0755517422184,9.41219839939115,0.0,7.837900160259755,3.5,06073005801,Census Tract 58.01; San Diego County; California,1913,residential_or_mixed,0.0,2.8,35.4,28.1,1306,56,1.46,2.43,1165,123537.0,8.3,6.0,4.4,45.7,23.7,90.8,2671.0,79,367,12.9,283,19,97,147.93518034500784,9.932043910088863,50.70569785676947,False,1,0,Relatively Low,Relatively Low,Very Low,Very Low,Very Low,No Rating,1,1,0,0,0,San Diego Unified,Unified,PK,12,1.0000000000000004,medium_high
6.562073669849934,9.140518417462484,1.7735334242837686,,,,,,54.202021449111,1,0.4,3.2,39.5072456960331,9.209856068,5.37732496149745,11.9417036083703,13.4363145565029,0.0,0.0,3.5,06073005802,Census Tract 58.02; San Diego County; California,2948,residential_or_mixed,1.7,3.2,35.0,15.6,1905,68,1.55,2.36,2342,143750.0,5.0,0.0,2.6,32.5,53.7,73.2,3080.0,104,551,6.1,371,17,187,125.84803256445048,5.766621438263229,63.43283582089553,False,10,0,Relatively Low,Very Low,Very Low,Very Low,Very Low,No Rating,0,0,0,0,0,San Diego Unified,Unified,PK,12,0.9972144768573692,medium_high
9.010914051841745,9.82264665757162,7.5034106412005475,16.94606609629257,14.723200805234022,10.129843985908405,19.036738802214398,19.3749370910921,49.42215272996216,1,1.7,17.6,39.3992061441623,22.22946159,5.37732496149745,15.8158158158158,6.73421093313355,18.6579144518569,0.0,3.5,06073005900,Census Tract 59; San Diego County; California,3194,residential_or_mixed,2.7,4.8,39.3,18.8,2103,113,1.48,2.26,1873,82686.0,8.0,0.0,1.9,57.6,27.2,85.4,1984.0,154,770,3.9,215,18,79,67.31371321227302,5.635566687539136,24.73387601753287,False,8,0,Relatively Low,Relatively Low,Very Low,Very Low,Very Low,Very Low,0,0,0,0,0,San Diego Unified,Unified,PK,12,1.0000000000000002,medium_high
17.72169167803547,19.918144611186904,13.642564802182813,16.852793749078582,14.901371074745688,15.63157894736842,17.596638655462186,17.695267580716497,48.76906657409325,1,1.5,8.7,72.5638255396106,65.86566369,5.37732496149745,35.4771438104771,54.8916081005553,83.3969533730513,2.56682483624292,3.5,06073006000,Census Tract 60; San Diego County; California,4964,residential_or_mixed,2.1,4.8,47.0,22.7,2677,202,1.76,2.35,2910,102404.0,14.1,5.7,2.2,47.7,39.5,57.3,2160.0,38,634,6.6,239,13,85,48.14665592264303,2.6188557614826755,17.123287671232877,False,19,0,Relatively Moderate,Relatively High,Very Low,Relatively Low,Relatively Moderate,Relatively Low,1,1,0,0,1,San Diego Unified,Unified,PK,12,1.0000000000000002,medium_high
10.607094133697132,13.233287858117324,5.729877216916779,15.56005873715125,12.558590308370045,18.72070484581498,16.400881057268723,14.63964757709251,20.321919342506398,1,2.0,5.1,35.0999365854804,60.20967837,5.37732496149745,16.9276419276419,20.5938663146754,0.0,0.0,3.5,06073006100,Census Tract 61; San Diego County; California,2115,residential_or_mixed,1.0,12.6,37.4,18.9,1032,184,2.05,3.06,1090,109750.0,8.5,3.4,8.7,63.7,25.4,57.5,2202.0,99,143,15.8,172,9,59,81.32387706855792,4.25531914893617,27.89598108747045,False,7,0,Relatively Low,Relatively High,Very Low,Relatively Low,Relatively Low,No Rating,0,0,0,0,0,San Diego Unified,Unified,PK,12,0.9999999999999996,medium_high
,,,13.0,16.0,10.0,13.0,13.0,10.704749052680109,1,0.0,,9.28787843201729,29.16424806,5.37732496149745,1.9364602697936,0.67782098391067,0.0,0.0,3.5,06073006200,Census Tract 62; San Diego County; California,28,likely_non_residential,0.0,0.0,20.5,0.0,0,0,,,0,,,,0.0,0.0,0.0,,,0,0,,142,2,19,5071.428571428572,71.42857142857143,678.5714285714286,True,15,0,Very Low,Relatively Low,Very Low,Very Low,Very Low,No Rating,0,0,0,0,0,San Diego Unified,Unified,PK,12,0.9367705430894506,medium_high
30.40927694406549,22.10095497953616,45.839017735334245,8.833333333333334,17.0,10.0,12.0,1.0,1.6287991986894792,1,1.8,,36.0582004368556,9.209856068,5.37732496149745,9.94446827780161,7.4774356961935,0.0,0.0,3.5,06073006300,Census Tract 63; San Diego County; California,2038,likely_institutional_or_group_quarters,0.0,1.1,20.5,36.7,0,0,,,38,,,,0.3,19.3,31.8,,,0,0,,55,5,2,26.987242394504417,2.4533856722276743,0.9813542688910696,False,1,0,Relatively Low,Very Low,Very Low,Very Low,Very Low,No Rating,0,0,0,0,0,San Diego Unified,Unified,PK,12,1.0000000000000009,medium_high
0.0,0.0,0.0,17.592181069958848,20.0,19.69135802469136,16.530864197530864,16.4,34.78254987622287,1,11.2,31.4,96.5450830260469,84.42160753,5.37732496149745,32.975832975833,97.8214595745187,0.0,1.3913112091366355,3.5,06073006500,Census Tract 65; San Diego County; California,3645,residential_or_mixed,0.2,8.7,49.1,17.7,1652,173,1.66,2.71,1142,72766.0,27.6,3.4,4.2,46.4,27.0,79.5,1358.0,69,675,4.8,2885,163,763,791.4951989026064,44.718792866941016,209.3278463648834,False,50,0,Relatively High,Very High,Very Low,Relatively Low,Very High,No Rating,2,2,0,0,1,San Diego Unified,Unified,PK,12,1.000000000000002,medium_high
16.10504774897681,17.871759890859483,12.824010914051842,17.333333333333332,19.0,17.0,19.0,15.0,15.25674468438335,1,0.0,1.7,37.5778002207765,9.209856068,5.37732496149745,8.27255827255827,15.696906995826,0.0,5.0856271699974345,3.5,06073006600,Census Tract 66; San Diego County; California,2032,residential_or_mixed,22.8,46.2,26.0,28.1,477,399,4.26,4.52,384,110651.0,6.0,7.9,0.9,71.3,10.0,100.0,,106,235,26.6,98,6,36,48.22834645669291,2.952755905511811,17.716535433070867,False,3,0,Relatively Low,Very Low,Very Low,Very Low,Relatively Low,No Rating,1,1,0,0,0,San Diego Unified,Unified,PK,12,1.0,medium_high
14.959072305593454,12.141882673942703,20.19099590723056,16.166666666666668,10.0,19.0,17.0,17.0,23.103110843316124,1,0.0,3.4,68.4418817671513,63.89030386,5.37732496149745,21.6275799609133,92.5867789233349,0.0,0.0,3.5,06073006801,Census Tract 68.01; San Diego County; California,3205,residential_or_mixed,7.6,14.4,32.4,24.2,1571,314,2.04,2.72,1339,96523.0,9.0,0.0,2.8,74.5,18.5,70.4,2468.0,204,326,3.9,158,15,37,49.29797191887676,4.6801872074883,11.544461778471138,False,6,0,Relatively Moderate,Relatively High,Very Low,Relatively Low,Relatively High,No Rating,0,0,0,0,0,San Diego Unified,Unified,PK,12,0.9999999999999998,medium_high
9.195088676671212,11.869031377899042,4.229195088676674,15.293224932249323,13.869918699186991,18.520325203252032,14.547967479674798,15.13658536585366,25.233466287082397,1,1.2,8.1,74.5543368485332,75.86862524,5.37732496149745,47.2841889508556,87.9050574958677,0.0,0.0,3.5,06073006802,Census Tract 68.02; San Diego County; California,5531,residential_or_mixed,7.3,14.0,32.6,17.8,2597,492,2.05,2.74,2280,111858.0,14.3,7.6,2.3,67.7,16.1,82.6,2526.0,181,731,8.5,571,27,205,103.23630446573856,4.881576568432472,37.06382209365395,False,10,0,Relatively Moderate,Relatively High,Very Low,Relatively Low,Relatively High,No Rating,0,0,0,0,0,San Diego Unified,Unified,PK,12,1.0000000000000009,medium_high
28.4174624829468,29.467939972714877,26.46657571623465,12.24044856921887,7.878886310904872,15.901624129930395,17.10951276102088,7.721577726218097,9.959005784161125,1,0.3,0.0,73.4187472109355,9.209856068,5.37732496149745,28.4355784355784,47.6722200420962,30.606590322619,2.8454584013061988,3.5,06073006900,Census Tract 69; San Diego County; California,6093,residential_or_mixed,5.1,23.3,41.2,10.6,2203,860,2.75,3.11,2778,146779.0,7.8,4.8,3.5,65.2,23.3,30.3,3308.0,44,374,0.6,129,9,53,21.17183653372723,1.4771048744460855,8.69850648284917,False,7,0,Relatively Moderate,Very Low,Very Low,Relatively Low,Relatively Low,Very Low,2,1,0,1,0,San Diego Unified,Unified,PK,12,1.0,medium_high
40.04092769440655,43.38335607094134,33.83356070941337,13.191729323308271,6.562238930659984,12.970760233918128,15.680033416875522,14.128654970760234,10.765830465448976,1,0.6,5.1,41.4824905465392,28.91251555,5.37732496149745,18.30997664331,36.9008121960211,0.0,1.7943297518814398,3.5,06073007002,Census Tract 70.02; San Diego County; California,3025,residential_or_mixed,6.3,19.3,51.2,7.2,1256,303,2.41,2.96,1541,184167.0,4.6,1.3,0.0,53.8,38.4,11.8,,23,30,3.2,55,1,19,18.18181818181818,0.3305785123966942,6.28099173553719,False,6,0,Relatively Low,Relatively Low,Very Low,Relatively Low,Relatively Low,No Rating,1,0,1,0,0,San Diego Unified,Unified,PK,12,0.9999999999999992,medium_high
